Id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels
658,98,udp,ftp_data,S0,3852,2399,0,0,0,0,0,1,2,0,0,1,2,1,1,0,1,0,39,12,0.39,0.37,0.43,0.11,0.15,0.19,0.47,70,53,0.55,0.04,0.36,0.12,0.14,0.07,0.07,0.12,normal
659,76,tcp,domain_u,SH,4401,200,0,4,6,5,0,0,1,0,1,0,3,2,4,0,1,1,53,11,0.65,0.58,0.73,0.94,1.0,0.5,0.39,128,123,0.89,0.14,0.59,0.43,0.85,0.51,0.23,0.08,neptune
660,85,udp,private,SH,3409,4905,1,2,0,0,0,1,2,0,1,0,0,1,2,0,0,0,54,76,0.34,0.31,0.36,0.07,0.03,0.4,0.34,142,155,0.62,0.17,0.88,0.16,0.37,0.15,0.24,0.44,normal
661,4,udp,eco_i,S0,3184,1049,0,2,0,1,0,1,0,0,1,1,1,1,0,0,1,0,86,96,0.31,0.39,0.25,0.02,0.5,0.37,0.21,217,131,0.75,0.26,0.63,0.3,0.31,0.13,0.19,0.08,normal
662,75,icmp,eco_i,SH,5720,1779,1,0,9,1,3,0,1,1,0,10,4,1,5,0,0,1,91,71,0.64,0.56,0.89,0.52,0.81,0.3,0.45,188,239,0.87,0.28,0.5,0.23,0.83,0.98,0.27,0.18,back
663,92,udp,http,SH,9235,382,1,9,2,5,0,0,2,1,1,9,2,1,2,0,1,1,71,15,0.72,0.94,0.92,0.97,0.81,0.36,0.37,156,110,0.99,0.03,0.82,0.28,0.89,0.58,0.05,0.34,neptune
664,57,tcp,http,REJ,1360,779,1,2,0,2,0,0,0,0,1,0,1,0,5,0,0,0,51,44,0.12,0.22,0.45,0.24,0.06,0.04,0.33,198,38,0.87,0.19,0.06,0.39,0.01,0.29,0.16,0.36,normal
665,41,udp,http,SH,1981,4388,0,1,0,1,0,0,1,0,0,1,2,0,2,0,1,0,77,24,0.19,0.34,0.06,0.04,0.19,0.03,0.14,242,235,0.77,0.05,0.03,0.14,0.3,0.37,0.03,0.37,normal
666,64,udp,private,REJ,2775,178,0,8,4,4,3,1,6,0,0,0,2,2,4,0,0,1,100,58,0.96,0.95,0.92,0.7,0.87,0.13,0.21,214,183,0.94,0.42,0.16,0.06,0.99,0.68,0.49,0.15,smurf
667,100,icmp,eco_i,REJ,1025,383,0,7,7,3,3,0,3,0,1,5,1,1,0,0,1,0,91,75,0.75,0.52,0.82,0.64,0.99,0.09,0.26,209,121,0.86,0.12,0.99,0.43,0.92,0.89,0.18,0.48,teardrop
668,9,tcp,domain_u,SH,2971,1062,1,1,0,2,1,0,0,0,0,3,1,0,5,0,1,0,82,12,0.23,0.18,0.11,0.2,0.49,0.04,0.28,164,240,0.67,0.4,0.09,0.39,0.24,0.22,0.42,0.04,normal
669,43,icmp,smtp,REJ,2851,1211,1,1,2,4,4,1,2,0,0,2,0,1,2,0,1,1,85,63,0.55,0.99,0.53,0.84,0.92,0.05,0.44,212,25,0.91,0.34,0.8,0.28,0.99,0.64,0.44,0.23,back
670,88,udp,eco_i,S0,4919,2760,1,0,0,0,1,0,2,0,1,1,0,1,2,0,0,0,91,35,0.47,0.08,0.49,0.4,0.47,0.17,0.2,16,89,0.86,0.29,0.52,0.27,0.38,0.23,0.18,0.31,normal
671,69,tcp,ftp_data,SF,431,1396,0,2,0,1,1,1,1,0,0,2,2,1,3,0,0,0,78,33,0.07,0.2,0.45,0.34,0.18,0.25,0.17,91,14,0.99,0.13,0.78,0.5,0.26,0.3,0.47,0.07,normal
672,1,udp,smtp,RSTO,9510,1419,0,7,3,1,2,1,3,0,1,7,1,2,3,0,1,0,3,74,0.78,0.79,0.95,0.91,0.95,0.43,0.26,226,225,0.95,0.25,0.46,0.46,0.91,0.93,0.16,0.31,back
673,54,icmp,other,SH,7420,683,0,10,8,5,2,1,0,0,1,2,0,1,1,0,1,0,77,40,0.62,0.61,0.82,0.68,0.84,0.34,0.13,11,98,0.85,0.47,0.44,0.15,0.57,0.71,0.32,0.45,neptune
674,22,tcp,smtp,SH,2039,1379,0,1,0,0,0,0,0,0,1,3,2,2,5,0,0,0,27,53,0.29,0.41,0.28,0.13,0.1,0.36,0.09,143,123,0.99,0.06,0.06,0.22,0.07,0.13,0.01,0.23,normal
675,48,icmp,other,S0,8082,1959,0,9,10,2,3,1,2,0,0,5,0,2,2,0,0,1,88,33,0.6,0.97,0.6,0.96,0.93,0.41,0.09,69,68,0.83,0.34,0.82,0.45,0.75,0.94,0.48,0.02,neptune
676,74,udp,smtp,SH,1883,107,1,3,6,2,2,0,10,0,0,5,2,2,1,0,1,1,39,93,0.97,0.83,0.71,0.7,0.97,0.17,0.44,22,152,0.9,0.26,0.2,0.44,0.51,0.63,0.05,0.05,teardrop
677,45,udp,eco_i,REJ,3202,2228,1,2,0,1,1,0,1,0,1,3,2,0,1,0,1,0,75,57,0.17,0.29,0.42,0.3,0.42,0.31,0.46,17,211,0.78,0.25,0.38,0.35,0.41,0.17,0.27,0.28,normal
678,90,udp,domain_u,SF,4771,226,0,1,0,2,0,1,1,0,1,1,1,1,4,0,1,0,41,60,0.11,0.48,0.15,0.15,0.25,0.36,0.38,7,103,0.75,0.18,0.09,0.28,0.28,0.27,0.07,0.11,normal
679,42,tcp,domain_u,SF,4264,4632,0,2,0,2,0,0,1,0,0,0,1,0,3,0,0,0,74,73,0.48,0.47,0.05,0.23,0.35,0.03,0.04,44,192,0.69,0.35,0.87,0.07,0.29,0.45,0.19,0.07,normal
680,3,udp,smtp,REJ,2167,1945,1,6,8,0,5,1,10,1,1,7,3,0,5,0,1,1,31,20,1.0,0.79,0.82,0.72,0.95,0.16,0.06,25,98,0.92,0.01,0.04,0.45,0.56,0.57,0.19,0.39,neptune
681,47,tcp,domain_u,SH,4466,986,0,8,7,1,2,0,5,1,1,1,1,2,4,0,0,1,58,80,0.73,0.77,0.71,0.68,0.83,0.46,0.26,199,22,0.92,0.16,0.89,0.11,0.91,0.53,0.17,0.13,neptune
682,13,tcp,private,SF,4199,4223,1,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,11,96,0.07,0.16,0.44,0.07,0.44,0.09,0.43,177,145,0.51,0.18,0.51,0.17,0.31,0.5,0.36,0.09,normal
683,5,udp,domain_u,RSTO,3657,482,1,6,2,0,5,0,10,0,1,7,1,2,3,0,0,1,14,38,0.92,0.69,0.92,0.96,0.84,0.3,0.43,37,192,0.93,0.4,0.58,0.22,0.55,0.93,0.25,0.5,teardrop
684,32,icmp,http,RSTO,1893,1356,0,2,0,1,1,1,0,0,0,1,2,2,4,0,1,0,72,9,0.23,0.43,0.42,0.35,0.45,0.38,0.23,240,242,0.98,0.46,0.68,0.44,0.23,0.01,0.42,0.01,normal
685,96,udp,private,SH,1817,1950,1,0,0,0,1,1,0,0,1,3,1,1,3,0,0,0,52,6,0.38,0.0,0.04,0.17,0.35,0.21,0.07,248,57,0.82,0.14,0.54,0.22,0.46,0.23,0.17,0.46,normal
686,14,icmp,private,S0,7303,1340,0,0,3,3,2,1,8,1,1,4,2,2,3,0,0,0,70,19,0.81,0.67,0.59,0.75,0.82,0.37,0.33,5,190,0.88,0.23,0.46,0.25,0.8,0.94,0.39,0.23,back
687,16,tcp,eco_i,S0,6686,1738,1,10,10,4,3,1,10,1,0,10,5,1,2,0,1,1,46,100,0.85,0.93,0.85,0.66,0.9,0.47,0.33,95,75,0.97,0.14,0.38,0.37,0.55,0.58,0.42,0.34,smurf
688,85,tcp,private,SH,575,3868,1,2,0,0,1,1,0,0,0,2,2,1,3,0,1,0,60,40,0.0,0.2,0.19,0.42,0.02,0.02,0.18,197,218,0.53,0.21,0.14,0.25,0.35,0.36,0.19,0.15,normal
689,47,icmp,smtp,S0,2069,1049,0,2,0,0,0,0,0,0,1,2,0,1,3,0,1,0,25,92,0.45,0.49,0.2,0.01,0.4,0.24,0.18,163,102,0.84,0.39,0.4,0.44,0.45,0.2,0.06,0.48,normal
690,19,udp,http,SH,1855,1337,0,4,3,0,3,0,1,0,1,7,2,2,3,0,1,0,95,28,0.78,0.81,0.57,0.77,0.83,0.23,0.08,237,201,0.98,0.0,0.45,0.45,0.58,0.82,0.1,0.18,teardrop
691,3,udp,ftp_data,RSTO,2225,821,1,3,9,0,5,0,8,0,1,4,0,1,1,0,0,0,68,8,0.69,0.78,0.57,0.71,0.96,0.27,0.25,206,239,0.95,0.19,0.09,0.08,0.87,0.84,0.47,0.2,teardrop
692,96,udp,other,SH,4022,2179,1,1,0,2,0,1,0,0,1,2,1,0,5,0,1,0,23,87,0.29,0.47,0.45,0.41,0.09,0.26,0.17,239,229,0.92,0.45,0.82,0.2,0.24,0.21,0.41,0.09,normal
693,55,udp,ftp_data,SF,975,1894,0,2,0,0,0,0,1,0,1,3,1,2,5,0,0,0,66,94,0.36,0.11,0.08,0.38,0.33,0.12,0.47,254,103,0.98,0.02,0.71,0.06,0.41,0.22,0.49,0.19,normal
694,77,tcp,private,REJ,2220,2106,0,2,0,2,1,0,2,0,1,0,0,0,4,0,0,0,80,72,0.18,0.21,0.04,0.39,0.32,0.29,0.06,242,162,0.72,0.02,0.12,0.03,0.3,0.07,0.38,0.37,normal
695,54,icmp,domain_u,SF,3415,1253,0,7,1,3,5,0,4,1,1,3,5,1,1,0,1,0,39,10,0.85,0.93,0.5,0.74,0.85,0.49,0.31,69,243,0.88,0.39,0.95,0.23,0.57,0.82,0.17,0.1,back
696,82,tcp,smtp,REJ,3790,415,0,5,4,3,2,0,1,0,0,9,0,1,5,0,1,1,76,78,0.93,0.78,0.58,0.64,0.81,0.41,0.34,15,207,0.95,0.44,0.71,0.23,0.82,0.92,0.48,0.48,teardrop
697,24,icmp,private,SF,2696,822,1,0,0,1,1,1,0,0,1,0,2,0,3,0,1,0,21,83,0.39,0.13,0.12,0.45,0.49,0.1,0.42,215,83,0.84,0.4,0.91,0.14,0.15,0.16,0.06,0.47,normal
698,96,tcp,domain_u,RSTO,3854,1488,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,93,92,0.29,0.12,0.25,0.16,0.12,0.25,0.28,112,2,0.56,0.33,0.35,0.13,0.5,0.32,0.09,0.15,normal
699,39,tcp,domain_u,S0,9589,812,0,3,7,1,5,1,0,1,1,5,5,1,3,0,0,0,57,85,0.53,0.58,0.95,0.91,0.83,0.07,0.29,101,144,0.99,0.32,0.44,0.07,0.86,0.53,0.09,0.23,smurf
700,69,udp,domain_u,SH,1970,4983,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,55,64,0.43,0.35,0.46,0.32,0.42,0.25,0.15,82,45,0.74,0.01,0.83,0.42,0.25,0.07,0.31,0.2,normal
701,35,udp,smtp,RSTO,6579,1572,1,6,2,0,2,1,8,1,1,7,1,0,0,0,0,0,7,10,0.81,0.79,0.75,0.71,0.86,0.29,0.32,241,26,0.82,0.11,0.3,0.35,0.95,0.52,0.41,0.13,neptune
702,91,udp,domain_u,SH,4231,402,0,2,0,0,1,1,1,0,0,0,0,1,2,0,1,0,2,73,0.1,0.26,0.17,0.05,0.09,0.47,0.26,139,8,0.81,0.41,0.49,0.34,0.24,0.08,0.3,0.21,normal
703,44,icmp,http,REJ,4645,777,0,6,6,5,0,0,7,0,1,4,1,0,1,0,1,1,14,42,0.88,0.87,0.59,0.92,0.94,0.1,0.29,26,196,1.0,0.16,0.72,0.18,0.78,0.58,0.15,0.11,back
704,34,udp,eco_i,S0,1914,1494,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,67,47,0.45,0.02,0.23,0.37,0.39,0.14,0.19,135,52,0.86,0.49,0.62,0.28,0.45,0.37,0.31,0.13,normal
705,40,tcp,smtp,SF,3720,335,1,1,7,3,5,0,4,1,0,0,2,2,4,0,1,1,2,16,0.88,0.66,0.91,0.8,0.93,0.43,0.28,86,179,0.93,0.49,0.3,0.27,0.83,0.6,0.19,0.42,back
706,28,icmp,http,SF,2856,4590,0,0,0,0,0,0,1,0,1,2,1,2,1,0,1,0,75,39,0.13,0.06,0.15,0.02,0.02,0.3,0.31,104,83,0.61,0.32,0.6,0.31,0.06,0.02,0.3,0.19,normal
707,50,udp,other,S0,2576,107,0,3,5,4,2,1,5,0,0,7,2,1,1,0,1,1,70,92,0.56,0.63,0.63,0.63,0.82,0.47,0.31,211,230,0.93,0.0,0.89,0.19,0.51,0.93,0.02,0.34,back
708,39,icmp,other,REJ,591,144,0,1,0,2,0,1,2,0,1,2,0,2,4,0,1,0,14,79,0.39,0.41,0.34,0.48,0.11,0.38,0.3,5,64,0.8,0.43,0.92,0.37,0.33,0.21,0.47,0.19,normal
709,14,icmp,http,RSTO,9076,503,0,6,10,4,5,1,8,1,1,0,3,2,3,0,1,1,89,36,1.0,0.84,0.98,0.59,1.0,0.48,0.15,168,79,0.8,0.24,0.53,0.5,0.65,0.58,0.17,0.35,back
710,83,tcp,other,S0,8785,592,1,0,6,2,3,1,9,1,1,0,0,1,2,0,0,0,85,4,0.65,0.5,0.9,0.83,0.98,0.13,0.4,151,116,0.9,0.25,0.9,0.15,0.87,0.9,0.25,0.24,neptune
711,50,tcp,ftp_data,REJ,8757,1665,0,9,5,3,2,1,6,0,1,10,3,2,0,0,1,1,42,27,0.78,0.55,0.8,0.75,0.89,0.28,0.3,176,213,0.84,0.12,0.08,0.37,0.6,0.64,0.12,0.26,back
712,53,udp,smtp,RSTO,2609,1352,0,5,4,5,4,0,6,0,0,2,0,2,1,0,1,0,32,6,0.94,0.82,0.67,0.89,0.86,0.07,0.12,24,184,0.99,0.23,0.58,0.05,0.7,0.76,0.41,0.43,smurf
713,29,icmp,http,RSTO,4642,136,1,4,1,1,2,0,3,1,1,0,0,1,1,0,0,0,84,65,0.73,0.71,0.79,0.69,0.96,0.0,0.34,44,232,0.9,0.39,0.0,0.14,0.94,0.66,0.31,0.37,smurf
714,7,tcp,private,S0,285,1754,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,2,0.34,0.14,0.06,0.04,0.03,0.05,0.27,112,232,0.89,0.35,0.36,0.35,0.04,0.12,0.27,0.09,normal
715,2,icmp,http,SF,2891,1730,1,2,0,1,0,0,0,0,0,3,1,2,2,0,1,0,56,56,0.04,0.28,0.25,0.14,0.23,0.41,0.09,139,175,0.53,0.33,0.73,0.24,0.19,0.03,0.0,0.44,normal
716,16,icmp,private,S0,2461,475,0,3,4,1,3,0,0,0,0,10,0,1,3,0,1,1,23,1,0.88,0.87,0.59,0.76,0.99,0.09,0.13,186,6,0.86,0.41,0.22,0.44,0.76,0.98,0.26,0.3,neptune
717,16,tcp,other,SH,9692,1102,1,3,9,1,0,1,4,1,0,10,0,0,2,0,0,1,69,13,0.85,0.85,0.6,0.9,0.93,0.08,0.02,161,116,0.87,0.3,0.25,0.22,0.76,0.6,0.3,0.34,teardrop
718,28,udp,private,SF,1942,2685,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,71,44,0.31,0.5,0.04,0.26,0.29,0.01,0.32,221,109,0.61,0.15,0.47,0.3,0.37,0.44,0.01,0.48,normal
719,66,tcp,eco_i,SF,8847,1765,0,5,2,2,3,1,7,1,0,1,1,1,5,0,1,1,85,26,0.6,0.59,0.52,0.99,0.9,0.26,0.08,30,4,0.99,0.23,0.73,0.49,0.58,0.65,0.43,0.08,teardrop
720,88,icmp,other,S0,1756,1189,0,10,8,5,3,0,10,0,0,3,4,2,3,0,1,0,10,46,0.74,0.84,0.93,0.95,0.96,0.25,0.37,203,253,0.95,0.23,0.86,0.29,0.66,0.67,0.17,0.2,teardrop
721,21,icmp,private,S0,6531,485,1,5,2,2,0,0,7,1,0,8,4,0,3,0,0,1,61,37,0.82,0.62,0.83,0.53,0.98,0.02,0.36,33,178,0.86,0.16,0.17,0.19,0.88,0.96,0.29,0.15,teardrop
722,55,udp,other,SH,5110,683,1,4,3,2,3,0,1,1,1,4,5,2,4,0,0,0,44,32,0.65,0.82,0.58,0.91,0.82,0.28,0.11,16,179,0.93,0.48,0.06,0.42,0.88,0.55,0.07,0.41,smurf
723,27,icmp,http,REJ,152,3006,0,1,0,0,0,0,2,0,0,2,2,2,0,0,0,0,59,6,0.44,0.14,0.25,0.44,0.2,0.22,0.01,30,74,0.75,0.48,0.54,0.37,0.12,0.36,0.1,0.24,normal
724,9,icmp,eco_i,SH,458,4137,1,1,0,2,1,0,0,0,0,2,0,0,5,0,0,0,30,44,0.23,0.06,0.05,0.3,0.39,0.3,0.09,117,21,0.72,0.18,0.55,0.38,0.15,0.1,0.15,0.14,normal
725,52,icmp,http,REJ,3491,1576,0,8,6,1,3,0,0,0,0,2,2,2,1,0,1,1,29,83,0.67,0.9,0.55,0.91,0.87,0.32,0.29,171,31,0.85,0.27,0.42,0.2,0.56,0.7,0.07,0.07,teardrop
726,73,udp,ftp_data,RSTO,3915,872,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,34,40,0.1,0.03,0.25,0.18,0.5,0.3,0.44,122,121,0.67,0.07,0.67,0.04,0.07,0.45,0.44,0.16,normal
727,75,udp,smtp,S0,4652,2975,0,1,0,2,1,0,2,0,1,2,2,0,4,0,1,0,83,41,0.09,0.02,0.19,0.48,0.05,0.03,0.07,116,138,0.68,0.2,0.58,0.25,0.12,0.41,0.12,0.33,normal
728,48,tcp,http,S0,1015,1349,1,1,0,1,1,1,2,0,0,2,1,2,5,0,1,0,23,24,0.3,0.45,0.33,0.36,0.12,0.42,0.42,188,98,0.93,0.38,0.35,0.01,0.29,0.08,0.27,0.18,normal
729,35,icmp,http,S0,5419,321,0,4,5,4,2,0,3,1,1,5,4,1,4,0,0,0,5,9,0.93,0.72,0.57,0.72,0.85,0.28,0.31,152,204,0.85,0.46,0.43,0.29,0.95,0.54,0.47,0.35,teardrop
730,20,tcp,other,SH,2120,2426,1,1,0,0,1,0,1,0,1,0,2,0,2,0,1,0,16,91,0.49,0.17,0.07,0.06,0.42,0.27,0.39,83,136,0.9,0.48,0.31,0.22,0.17,0.27,0.01,0.09,normal
731,65,icmp,ftp_data,REJ,1376,1273,0,5,8,2,4,1,6,1,0,10,3,1,0,0,0,0,33,62,0.85,0.77,0.9,0.99,0.97,0.42,0.33,46,27,0.86,0.01,0.24,0.09,0.61,0.82,0.18,0.04,teardrop
732,99,tcp,ftp_data,RSTO,2261,13,0,0,0,2,0,1,0,0,0,3,1,0,2,0,1,0,31,15,0.44,0.34,0.13,0.17,0.28,0.07,0.23,244,1,0.58,0.44,0.92,0.18,0.22,0.02,0.35,0.3,normal
733,15,udp,private,REJ,6,2944,1,1,0,1,0,0,2,0,1,1,0,2,5,0,1,0,25,46,0.32,0.18,0.02,0.13,0.04,0.03,0.16,58,17,0.95,0.45,0.31,0.49,0.44,0.0,0.44,0.06,normal
734,68,icmp,domain_u,SH,1998,1939,1,6,10,0,1,0,2,0,1,2,5,1,5,0,1,1,47,22,0.76,0.92,0.52,0.53,0.93,0.14,0.07,70,245,0.88,0.31,0.24,0.23,0.77,0.76,0.11,0.3,smurf
735,61,tcp,ftp_data,SF,9036,547,0,2,1,5,2,0,8,0,1,9,1,0,0,0,1,1,53,43,0.7,0.73,0.63,0.59,0.9,0.3,0.35,154,102,0.88,0.37,0.5,0.23,0.72,0.96,0.21,0.2,smurf
736,57,udp,private,RSTO,1655,3363,1,1,0,1,0,0,0,0,0,1,2,2,2,0,1,0,59,75,0.25,0.41,0.1,0.28,0.25,0.46,0.19,207,67,0.52,0.0,0.21,0.36,0.5,0.29,0.03,0.18,normal
737,4,udp,private,SH,3878,284,1,3,7,2,0,0,8,0,1,9,0,1,4,0,0,0,9,99,0.84,0.88,0.93,0.89,0.86,0.1,0.44,74,143,0.91,0.33,0.96,0.06,0.75,0.7,0.05,0.06,teardrop
738,53,icmp,ftp_data,S0,1086,2287,1,1,0,1,0,0,2,0,1,1,1,2,1,0,1,0,73,42,0.32,0.33,0.0,0.24,0.16,0.39,0.24,2,173,0.82,0.32,0.84,0.36,0.08,0.39,0.19,0.28,normal
739,51,tcp,smtp,REJ,4241,593,0,0,0,2,1,1,1,0,1,2,2,2,0,0,0,0,62,27,0.18,0.29,0.1,0.32,0.02,0.36,0.49,21,157,0.98,0.31,0.79,0.03,0.18,0.01,0.14,0.0,normal
740,43,udp,private,RSTO,3500,1553,1,2,6,1,1,0,0,0,0,9,1,1,2,0,0,1,62,6,0.71,0.52,0.94,0.65,0.99,0.26,0.43,191,158,0.97,0.37,0.28,0.05,0.7,0.88,0.33,0.03,back
741,7,tcp,ftp_data,SF,2373,436,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,35,40,0.11,0.27,0.18,0.45,0.12,0.35,0.0,152,138,0.58,0.35,0.29,0.3,0.39,0.44,0.42,0.48,normal
742,10,icmp,smtp,SH,9679,1553,1,10,2,5,2,0,8,0,0,4,2,2,2,0,1,0,5,37,0.72,0.74,0.71,0.99,0.92,0.25,0.29,10,135,0.95,0.07,0.45,0.45,0.7,0.89,0.1,0.07,back
743,9,icmp,eco_i,SH,1057,2178,1,2,0,2,1,1,2,0,0,1,2,2,4,0,0,0,65,42,0.23,0.01,0.38,0.34,0.46,0.4,0.43,63,191,0.51,0.12,0.76,0.46,0.0,0.33,0.23,0.46,normal
744,100,udp,eco_i,RSTO,3745,1234,0,1,9,2,3,1,5,0,1,2,2,2,2,0,0,0,14,91,0.94,0.64,0.88,0.57,0.98,0.21,0.12,12,22,0.88,0.47,0.72,0.15,0.55,0.52,0.48,0.16,back
745,19,tcp,ftp_data,SF,2148,1291,1,0,0,2,1,0,2,0,1,3,0,0,2,0,1,0,6,51,0.15,0.37,0.36,0.11,0.13,0.44,0.39,60,53,0.5,0.25,0.46,0.14,0.33,0.18,0.22,0.29,normal
746,73,udp,eco_i,RSTO,4437,45,0,2,0,2,1,1,1,0,0,1,0,1,5,0,1,0,66,67,0.44,0.18,0.21,0.45,0.14,0.03,0.46,130,19,0.79,0.21,0.57,0.16,0.22,0.34,0.07,0.2,normal
747,90,udp,smtp,S0,4715,4660,1,0,0,2,1,1,2,0,1,1,2,2,3,0,1,0,71,71,0.12,0.4,0.26,0.08,0.25,0.01,0.44,171,110,0.6,0.28,0.92,0.23,0.2,0.34,0.19,0.41,normal
748,75,tcp,eco_i,REJ,2597,1572,0,10,7,4,5,1,9,0,1,1,5,1,1,0,0,0,2,90,0.73,0.87,0.86,0.85,0.92,0.05,0.2,191,156,0.93,0.02,0.16,0.2,0.82,0.81,0.48,0.29,teardrop
749,8,icmp,other,REJ,6404,497,1,5,4,2,0,0,6,0,0,0,2,1,1,0,0,0,55,91,0.89,0.62,0.93,0.62,0.97,0.49,0.49,163,13,0.81,0.38,0.25,0.13,0.66,0.55,0.3,0.44,teardrop
750,29,udp,eco_i,REJ,3782,146,0,2,0,0,0,0,2,0,0,0,0,1,2,0,1,0,82,41,0.33,0.15,0.03,0.1,0.02,0.16,0.2,182,32,0.69,0.42,0.98,0.02,0.01,0.27,0.03,0.23,normal
751,60,tcp,private,REJ,728,2450,1,2,0,1,0,0,0,0,0,2,2,1,1,0,1,0,42,21,0.12,0.11,0.16,0.42,0.33,0.46,0.25,7,3,0.69,0.17,0.45,0.29,0.17,0.44,0.37,0.28,normal
752,62,tcp,smtp,REJ,3366,73,1,2,0,2,1,0,0,0,0,1,1,2,2,0,1,0,56,36,0.48,0.08,0.45,0.06,0.21,0.28,0.07,69,119,0.67,0.32,0.59,0.48,0.3,0.06,0.35,0.02,normal
753,72,udp,private,REJ,4230,3558,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,8,11,0.27,0.08,0.22,0.02,0.43,0.03,0.2,130,64,0.81,0.36,0.07,0.43,0.34,0.18,0.31,0.28,normal
754,71,udp,private,REJ,8333,339,0,7,6,4,1,0,9,1,1,3,1,1,1,0,0,0,83,8,0.63,0.54,0.62,0.7,0.89,0.46,0.33,141,107,0.8,0.1,0.63,0.33,0.57,0.53,0.48,0.46,back
755,81,icmp,private,SF,2573,567,1,2,0,1,1,1,1,0,0,1,0,1,4,0,0,0,4,61,0.43,0.34,0.31,0.29,0.35,0.2,0.42,211,228,0.75,0.11,0.2,0.41,0.2,0.16,0.48,0.14,normal
756,26,icmp,http,S0,4088,1423,1,3,0,4,1,0,7,0,0,2,4,0,4,0,0,0,30,5,0.51,0.98,0.99,0.92,0.87,0.37,0.28,139,35,0.99,0.27,0.96,0.32,0.84,0.89,0.03,0.28,smurf
757,56,icmp,http,REJ,1292,700,0,3,6,1,3,1,2,1,0,4,3,2,2,0,0,1,88,9,0.87,0.56,0.74,0.73,0.81,0.14,0.06,229,22,0.8,0.24,0.43,0.17,0.66,0.61,0.07,0.32,teardrop
758,70,tcp,other,S0,2636,3950,0,1,0,2,0,0,0,0,1,0,1,2,2,0,1,0,92,76,0.36,0.39,0.42,0.11,0.39,0.34,0.44,200,1,0.94,0.18,0.24,0.09,0.2,0.37,0.34,0.01,normal
759,91,icmp,domain_u,S0,2830,3037,1,2,0,0,1,1,2,0,1,1,1,2,2,0,1,0,47,16,0.14,0.5,0.48,0.38,0.0,0.4,0.21,130,8,0.82,0.13,0.3,0.22,0.32,0.49,0.16,0.24,normal
760,51,tcp,ftp_data,S0,8781,795,1,3,3,5,5,1,8,1,0,5,4,1,3,0,0,1,48,89,0.62,0.55,0.88,0.73,0.89,0.25,0.43,31,98,0.86,0.02,0.74,0.43,0.94,0.58,0.01,0.32,teardrop
761,61,udp,ftp_data,REJ,1223,351,0,2,0,0,1,0,1,0,0,2,0,1,3,0,1,0,47,98,0.17,0.16,0.26,0.19,0.17,0.03,0.47,210,138,0.51,0.14,0.29,0.19,0.24,0.14,0.1,0.24,normal
762,26,icmp,other,SH,5577,874,1,9,7,5,2,1,5,1,0,8,2,1,4,0,1,1,81,74,0.55,0.93,0.89,0.62,0.81,0.03,0.12,1,248,0.86,0.37,0.94,0.44,1.0,0.96,0.22,0.45,teardrop
763,41,icmp,domain_u,S0,8309,548,1,0,3,4,4,0,4,1,0,4,3,0,4,0,0,1,65,37,0.76,0.82,0.69,0.6,0.8,0.09,0.4,248,239,0.87,0.02,0.02,0.5,0.91,0.69,0.38,0.38,teardrop
764,76,icmp,eco_i,S0,1228,177,1,10,1,1,3,1,2,1,1,6,2,1,5,0,1,1,46,33,0.69,0.59,0.92,0.9,0.86,0.29,0.14,145,120,0.87,0.18,0.65,0.43,0.98,0.84,0.27,0.06,back
765,19,tcp,http,S0,989,1370,1,1,0,1,0,0,1,0,0,2,1,2,1,0,1,0,15,60,0.11,0.48,0.33,0.26,0.46,0.06,0.0,119,113,0.69,0.34,0.19,0.06,0.39,0.26,0.33,0.46,normal
766,96,udp,domain_u,SF,4528,884,1,0,0,0,1,1,0,0,1,3,1,2,2,0,0,0,61,85,0.46,0.34,0.36,0.32,0.15,0.15,0.11,147,134,0.61,0.12,0.75,0.23,0.48,0.05,0.23,0.19,normal
767,16,udp,ftp_data,SH,419,2854,0,2,0,0,1,1,1,0,1,2,1,2,1,0,1,0,36,92,0.39,0.49,0.32,0.33,0.4,0.26,0.46,229,110,0.56,0.06,0.31,0.34,0.33,0.26,0.48,0.11,normal
